School Name,Longitude,Latitude,Sequence
Eckstein Middle School,-122.311994,47.66162,1028
Eckstein Middle School,-122.311998,47.661757,1029
Eckstein Middle School,-122.311987,47.662208,1030
Eckstein Middle School,-122.311966,47.663084,1031
Eckstein Middle School,-122.311938,47.664893,1032
Eckstein Middle School,-122.311917,47.666428,1033
Eckstein Middle School,-122.311882,47.668519,1034
Eckstein Middle School,-122.311888,47.669446,1035
Eckstein Middle School,-122.311895,47.670533,1036
Eckstein Middle School,-122.311896,47.670716,1037
Eckstein Middle School,-122.31203,47.670752,1038
Eckstein Middle School,-122.313033,47.670982,1039
Eckstein Middle School,-122.313034,47.670982,1040
Eckstein Middle School,-122.314182,47.671253,1041
Eckstein Middle School,-122.314361,47.671295,1042
Eckstein Middle School,-122.31501,47.671457,1043
Eckstein Middle School,-122.316545,47.671819,1044
Eckstein Middle School,-122.316549,47.671822,1045
Eckstein Middle School,-122.317294,47.671991,1046
Eckstein Middle School,-122.3181,47.672179,1047
Eckstein Middle School,-122.319133,47.672431,1048
Eckstein Middle School,-122.319887,47.673153,1049
Eckstein Middle School,-122.319886,47.673169,1050
Eckstein Middle School,-122.320059,47.673357,1051
Eckstein Middle School,-122.322285,47.67342,1052
Eckstein Middle School,-122.322287,47.673067,1053
Eckstein Middle School,-122.322285,47.673056,1054
Eckstein Middle School,-122.322285,47.673055,1055
Eckstein Middle School,-122.322293,47.672241,1056
Eckstein Middle School,-122.322821,47.672245,1057
Eckstein Middle School,-122.323447,47.672248,1058
Eckstein Middle School,-122.32446,47.672255,1059
Eckstein Middle School,-122.325493,47.672262,1060
Eckstein Middle School,-122.325494,47.672262,1061
Eckstein Middle School,-122.325485,47.672829,1062
Eckstein Middle School,-122.325485,47.672834,1063
Eckstein Middle School,-122.33355,47.672923,1064
Eckstein Middle School,-122.333554,47.672923,1065
Eckstein Middle School,-122.333553,47.673051,1066
Eckstein Middle School,-122.333553,47.673051,1067
Eckstein Middle School,-122.333534,47.675219,1068
Eckstein Middle School,-122.333506,47.676086,1069
Eckstein Middle School,-122.333549,47.676057,1070
Eckstein Middle School,-122.335963,47.679424,1071
Eckstein Middle School,-122.330664,47.681115,1072
Eckstein Middle School,-122.329779,47.682056,1073
Eckstein Middle School,-122.329837,47.68205,1074
Eckstein Middle School,-122.329836,47.682051,1075
Eckstein Middle School,-122.329594,47.68262,1076
Eckstein Middle School,-122.329585,47.682642,1077
Eckstein Middle School,-122.329344,47.683253,1078
Eckstein Middle School,-122.326963,47.683225,1079
Eckstein Middle School,-122.326962,47.685029,1080
Eckstein Middle School,-122.326988,47.686816,1081
Eckstein Middle School,-122.326999,47.688619,1082
Eckstein Middle School,-122.326999,47.688619,1083
Eckstein Middle School,-122.327031,47.688619,1084
Eckstein Middle School,-122.327313,47.688621,1085
Eckstein Middle School,-122.327328,47.688709,1086
Eckstein Middle School,-122.327712,47.689093,1087
Eckstein Middle School,-122.327998,47.689454,1088
Eckstein Middle School,-122.328297,47.689861,1089
Eckstein Middle School,-122.328696,47.690468,1090
Eckstein Middle School,-122.328696,47.690468,1091
Eckstein Middle School,-122.328806,47.691146,1092
Eckstein Middle School,-122.328921,47.691857,1093
Eckstein Middle School,-122.32894,47.692,1094
Eckstein Middle School,-122.32894,47.692,1095
Eckstein Middle School,-122.329016,47.692568,1096
Eckstein Middle School,-122.329013,47.693219,1097
Eckstein Middle School,-122.329012,47.693478,1098
Eckstein Middle School,-122.329011,47.69396,1099
Eckstein Middle School,-122.329007,47.694885,1100
Eckstein Middle School,-122.329004,47.695913,1101
Eckstein Middle School,-122.329004,47.695914,1102
Eckstein Middle School,-122.329025,47.69636,1103
Eckstein Middle School,-122.32907,47.69733,1104
Eckstein Middle School,-122.329116,47.698311,1105
Eckstein Middle School,-122.329116,47.698311,1106
Eckstein Middle School,-122.329141,47.698843,1107
Eckstein Middle School,-122.32918,47.699681,1108
Eckstein Middle School,-122.329218,47.70047,1109
Eckstein Middle School,-122.32922,47.700514,1110
Eckstein Middle School,-122.329275,47.701433,1111
Eckstein Middle School,-122.328793,47.701386,1112
Hamilton International Middle School,-122.356409,47.679564,1113
Hamilton International Middle School,-122.355455,47.679575,1114
Hamilton International Middle School,-122.355322,47.679607,1115
Hamilton International Middle School,-122.355315,47.679609,1116
Hamilton International Middle School,-122.35528,47.679622,1117
Hamilton International Middle School,-122.355255,47.679629,1118
Hamilton International Middle School,-122.35515,47.679659,1119
Hamilton International Middle School,-122.354379,47.679657,1120
Hamilton International Middle School,-122.354371,47.679657,1121
Hamilton International Middle School,-122.353223,47.679656,1122
Hamilton International Middle School,-122.352613,47.679655,1123
Hamilton International Middle School,-122.352607,47.679655,1124
Hamilton International Middle School,-122.352606,47.679655,1125
Hamilton International Middle School,-122.349905,47.679603,1126
Hamilton International Middle School,-122.349897,47.679603,1127
Hamilton International Middle School,-122.345373,47.679589,1128
Hamilton International Middle School,-122.344747,47.67947,1129
Hamilton International Middle School,-122.344724,47.679513,1130
Hamilton International Middle School,-122.339619,47.679389,1131
Hamilton International Middle School,-122.336587,47.679315,1132
Hamilton International Middle School,-122.336324,47.679309,1133
Hamilton International Middle School,-122.335963,47.679424,1134
Hamilton International Middle School,-122.333549,47.676057,1135
Hamilton International Middle School,-122.333506,47.676086,1136
Hamilton International Middle School,-122.333534,47.675219,1137
Hamilton International Middle School,-122.333553,47.673051,1138
Hamilton International Middle School,-122.333553,47.673051,1139
Hamilton International Middle School,-122.333554,47.672923,1140
Hamilton International Middle School,-122.33355,47.672923,1141
Hamilton International Middle School,-122.325485,47.672834,1142
Hamilton International Middle School,-122.325485,47.672829,1143
Hamilton International Middle School,-122.325494,47.672262,1144
Hamilton International Middle School,-122.325493,47.672262,1145
Hamilton International Middle School,-122.32446,47.672255,1146
Hamilton International Middle School,-122.323447,47.672248,1147
Hamilton International Middle School,-122.322821,47.672245,1148
Hamilton International Middle School,-122.322293,47.672241,1149
Hamilton International Middle School,-122.322285,47.673055,1150
Hamilton International Middle School,-122.322285,47.673056,1151
Hamilton International Middle School,-122.322287,47.673067,1152
Hamilton International Middle School,-122.322285,47.67342,1153
Hamilton International Middle School,-122.320059,47.673357,1154
Hamilton International Middle School,-122.319886,47.673169,1155
Hamilton International Middle School,-122.319887,47.673153,1156
Hamilton International Middle School,-122.319133,47.672431,1157
Hamilton International Middle School,-122.3181,47.672179,1158
Hamilton International Middle School,-122.317294,47.671991,1159
Hamilton International Middle School,-122.316549,47.671822,1160
Hamilton International Middle School,-122.316545,47.671819,1161
Hamilton International Middle School,-122.31501,47.671457,1162
Hamilton International Middle School,-122.314361,47.671295,1163
Hamilton International Middle School,-122.314182,47.671253,1164
Hamilton International Middle School,-122.313034,47.670982,1165
Hamilton International Middle School,-122.313033,47.670982,1166
Hamilton International Middle School,-122.31203,47.670752,1167
Hamilton International Middle School,-122.311896,47.670716,1168
Hamilton International Middle School,-122.311895,47.670533,1169
Hamilton International Middle School,-122.311888,47.669446,1170
Hamilton International Middle School,-122.311882,47.668519,1171
Hamilton International Middle School,-122.311917,47.666428,1172
Hamilton International Middle School,-122.311938,47.664893,1173
Hamilton International Middle School,-122.311966,47.663084,1174
Hamilton International Middle School,-122.311987,47.662208,1175
Hamilton International Middle School,-122.311998,47.661757,1176
Hamilton International Middle School,-122.311994,47.66162,1177
Hamilton International Middle School,-122.311981,47.661264,1178
Hamilton International Middle School,-122.311981,47.661262,1179
Hamilton International Middle School,-122.311948,47.660559,1180
Hamilton International Middle School,-122.311983,47.659781,1181
Hamilton International Middle School,-122.312018,47.658301,1182
Hamilton International Middle School,-122.312053,47.656819,1183
Hamilton International Middle School,-122.312068,47.656207,1184
Hamilton International Middle School,-122.312076,47.655975,1185
Hamilton International Middle School,-122.312085,47.655338,1186
Hamilton International Middle School,-122.312164,47.653362,1187
Hamilton International Middle School,-122.312208,47.65324,1188
Hamilton International Middle School,-122.312464,47.652976,1189
Hamilton International Middle School,-122.312904,47.652588,1190
Hamilton International Middle School,-122.313221,47.652285,1191
Hamilton International Middle School,-122.313232,47.652275,1192
Hamilton International Middle School,-122.31359,47.651978,1193
Hamilton International Middle School,-122.313604,47.651957,1194
Hamilton International Middle School,-122.313768,47.651538,1195
Hamilton International Middle School,-122.314075,47.651326,1196
Hamilton International Middle School,-122.314295,47.651427,1197
Hamilton International Middle School,-122.316337,47.650126,1198
Hamilton International Middle School,-122.316955,47.650636,1199
Hamilton International Middle School,-122.317141,47.650789,1200
Hamilton International Middle School,-122.317251,47.65088,1201
Hamilton International Middle School,-122.317387,47.650992,1202
Hamilton International Middle School,-122.319118,47.65219,1203
Hamilton International Middle School,-122.319167,47.652202,1204
Hamilton International Middle School,-122.321032,47.652667,1205
Hamilton International Middle School,-122.321653,47.652822,1206
Hamilton International Middle School,-122.323719,47.65209,1207
Hamilton International Middle School,-122.324145,47.651939,1208
Hamilton International Middle School,-122.324567,47.651558,1209
Hamilton International Middle School,-122.325639,47.650588,1210
Hamilton International Middle School,-122.326848,47.648872,1211
Hamilton International Middle School,-122.328551,47.647185,1212
Hamilton International Middle School,-122.329158,47.646347,1213
Hamilton International Middle School,-122.329498,47.645878,1214
Hamilton International Middle School,-122.33131,47.644191,1215
Hamilton International Middle School,-122.332114,47.643818,1216
Hamilton International Middle School,-122.332151,47.643801,1217
Hamilton International Middle School,-122.333362,47.643239,1218
Hamilton International Middle School,-122.333901,47.643047,1219
Hamilton International Middle School,-122.334193,47.642943,1220
Hamilton International Middle School,-122.334471,47.642844,1221
Hamilton International Middle School,-122.33623,47.642218,1222
Hamilton International Middle School,-122.336448,47.642141,1223
Hamilton International Middle School,-122.336591,47.642089,1224
Hamilton International Middle School,-122.336599,47.642093,1225
Hamilton International Middle School,-122.338571,47.642995,1226
Hamilton International Middle School,-122.342839,47.644946,1227
Hamilton International Middle School,-122.343154,47.645033,1228
Hamilton International Middle School,-122.345524,47.64563,1229
Hamilton International Middle School,-122.345997,47.64585,1230
Hamilton International Middle School,-122.354538,47.649835,1231
Hamilton International Middle School,-122.355773,47.650411,1232
Hamilton International Middle School,-122.362557,47.653575,1233
Hamilton International Middle School,-122.368117,47.656532,1234
Hamilton International Middle School,-122.368635,47.656854,1235
Hamilton International Middle School,-122.370762,47.658177,1236
Hamilton International Middle School,-122.374462,47.659491,1237
Hamilton International Middle School,-122.376184,47.659584,1238
Hamilton International Middle School,-122.376197,47.660838,1239
Hamilton International Middle School,-122.376222,47.660843,1240
Hamilton International Middle School,-122.376233,47.660845,1241
Hamilton International Middle School,-122.376225,47.661587,1242
Hamilton International Middle School,-122.376226,47.661616,1243
Hamilton International Middle School,-122.376226,47.661633,1244
Hamilton International Middle School,-122.376222,47.661846,1245
Hamilton International Middle School,-122.376222,47.661846,1246
Hamilton International Middle School,-122.376211,47.662621,1247
Hamilton International Middle School,-122.376221,47.663363,1248
Hamilton International Middle School,-122.376219,47.665048,1249
Hamilton International Middle School,-122.376219,47.66505,1250
Hamilton International Middle School,-122.376219,47.66505,1251
Hamilton International Middle School,-122.376219,47.66505,1252
Hamilton International Middle School,-122.376218,47.666388,1253
Hamilton International Middle School,-122.376217,47.667163,1254
Hamilton International Middle School,-122.376214,47.669166,1255
Hamilton International Middle School,-122.376214,47.670014,1256
Hamilton International Middle School,-122.376213,47.670387,1257
Hamilton International Middle School,-122.376213,47.670429,1258
Hamilton International Middle School,-122.376212,47.67163,1259
Hamilton International Middle School,-122.376212,47.672295,1260
Hamilton International Middle School,-122.376211,47.672478,1261
Hamilton International Middle School,-122.376211,47.672554,1262
Hamilton International Middle School,-122.376211,47.673066,1263
Hamilton International Middle School,-122.376211,47.673589,1264
Hamilton International Middle School,-122.376211,47.674159,1265
Hamilton International Middle School,-122.376211,47.674742,1266
Hamilton International Middle School,-122.376211,47.675185,1267
Hamilton International Middle School,-122.376211,47.675214,1268
Hamilton International Middle School,-122.376211,47.675284,1269
Hamilton International Middle School,-122.376211,47.675642,1270
Hamilton International Middle School,-122.376215,47.675749,1271
Hamilton International Middle School,-122.376249,47.675817,1272
Hamilton International Middle School,-122.37631,47.675897,1273
Hamilton International Middle School,-122.376373,47.675956,1274
Hamilton International Middle School,-122.376373,47.675956,1275
Hamilton International Middle School,-122.376358,47.675956,1276
Hamilton International Middle School,-122.376272,47.67595,1277
Hamilton International Middle School,-122.376199,47.675943,1278
Hamilton International Middle School,-122.373443,47.675955,1279
Hamilton International Middle School,-122.37109,47.675966,1280
Hamilton International Middle School,-122.366536,47.675984,1281
Hamilton International Middle School,-122.36652,47.675984,1282
Hamilton International Middle School,-122.366196,47.675985,1283
Hamilton International Middle School,-122.366024,47.675986,1284
Hamilton International Middle School,-122.365537,47.675989,1285
Hamilton International Middle School,-122.365221,47.675989,1286
Hamilton International Middle School,-122.364188,47.675991,1287
Hamilton International Middle School,-122.364009,47.675991,1288
Hamilton International Middle School,-122.363698,47.675991,1289
Hamilton International Middle School,-122.363528,47.675992,1290
Hamilton International Middle School,-122.363528,47.675992,1291
Hamilton International Middle School,-122.363529,47.676065,1292
Hamilton International Middle School,-122.363532,47.676186,1293
Hamilton International Middle School,-122.363521,47.677774,1294
Hamilton International Middle School,-122.36352,47.677774,1295
Hamilton International Middle School,-122.36352,47.677896,1296
Hamilton International Middle School,-122.363516,47.679465,1297
Hamilton International Middle School,-122.363437,47.679553,1298
Hamilton International Middle School,-122.363339,47.679553,1299
Hamilton International Middle School,-122.363312,47.679553,1300
Hamilton International Middle School,-122.360497,47.679559,1301
Hamilton International Middle School,-122.359829,47.679561,1302
Hamilton International Middle School,-122.359829,47.679561,1303
Hamilton International Middle School,-122.359743,47.679561,1304
Hamilton International Middle School,-122.359676,47.679562,1305
Hamilton International Middle School,-122.359675,47.679561,1306
Hamilton International Middle School,-122.359454,47.679561,1307
Hamilton International Middle School,-122.358682,47.679562,1308
Hamilton International Middle School,-122.358439,47.679562,1309
Hamilton International Middle School,-122.357424,47.679563,1310
Hamilton International Middle School,-122.356409,47.679564,1311
Jane Addams K-8,-122.272675,47.705462,1312
Jane Addams K-8,-122.270879,47.701656,1313
Jane Addams K-8,-122.270317,47.698588,1314
Jane Addams K-8,-122.27048,47.697463,1315
Jane Addams K-8,-122.270493,47.697372,1316
Jane Addams K-8,-122.271417,47.697347,1317
Jane Addams K-8,-122.272335,47.697322,1318
Jane Addams K-8,-122.274526,47.697397,1319
Jane Addams K-8,-122.274652,47.697338,1320
Jane Addams K-8,-122.27496,47.697345,1321
Jane Addams K-8,-122.275286,47.697345,1322
Jane Addams K-8,-122.277619,47.697355,1323
Jane Addams K-8,-122.277626,47.697355,1324
Jane Addams K-8,-122.277628,47.697359,1325
Jane Addams K-8,-122.277808,47.697359,1326
Jane Addams K-8,-122.277811,47.69736,1327
Jane Addams K-8,-122.27835,47.697365,1328
Jane Addams K-8,-122.279534,47.697374,1329
Jane Addams K-8,-122.280807,47.697384,1330
Jane Addams K-8,-122.281048,47.697386,1331
Jane Addams K-8,-122.281186,47.697387,1332
Jane Addams K-8,-122.281193,47.697386,1333
Jane Addams K-8,-122.281232,47.697387,1334
Jane Addams K-8,-122.281358,47.697388,1335
Jane Addams K-8,-122.281744,47.697391,1336
Jane Addams K-8,-122.28184,47.697392,1337
Jane Addams K-8,-122.283259,47.697403,1338
Jane Addams K-8,-122.283612,47.697405,1339
Jane Addams K-8,-122.283707,47.697406,1340
Jane Addams K-8,-122.28371,47.697406,1341
Jane Addams K-8,-122.283817,47.697407,1342
Jane Addams K-8,-122.283825,47.697407,1343
Jane Addams K-8,-122.284255,47.69741,1344
Jane Addams K-8,-122.284307,47.697411,1345
Jane Addams K-8,-122.284986,47.697416,1346
Jane Addams K-8,-122.285274,47.697418,1347
Jane Addams K-8,-122.285274,47.697418,1348
Jane Addams K-8,-122.290554,47.697459,1349
Jane Addams K-8,-122.290573,47.697459,1350
Jane Addams K-8,-122.290573,47.697916,1351
Jane Addams K-8,-122.290685,47.700677,1352
Jane Addams K-8,-122.290703,47.701122,1353
Jane Addams K-8,-122.29097,47.701123,1354
Jane Addams K-8,-122.291312,47.701124,1355
Jane Addams K-8,-122.292219,47.701128,1356
Jane Addams K-8,-122.292962,47.70113,1357
Jane Addams K-8,-122.293424,47.701132,1358
Jane Addams K-8,-122.293801,47.701133,1359
Jane Addams K-8,-122.294135,47.701135,1360
Jane Addams K-8,-122.294786,47.701138,1361
Jane Addams K-8,-122.295333,47.70114,1362
Jane Addams K-8,-122.296035,47.701143,1363
Jane Addams K-8,-122.299715,47.701156,1364
Jane Addams K-8,-122.299922,47.701157,1365
Jane Addams K-8,-122.301154,47.701162,1366
Jane Addams K-8,-122.302552,47.701172,1367
Jane Addams K-8,-122.30256,47.701172,1368
Jane Addams K-8,-122.302974,47.700676,1369
Jane Addams K-8,-122.303613,47.699925,1370
Jane Addams K-8,-122.30373,47.699787,1371
Jane Addams K-8,-122.304211,47.699219,1372
Jane Addams K-8,-122.304831,47.698479,1373
Jane Addams K-8,-122.305168,47.698058,1374
Jane Addams K-8,-122.305495,47.697472,1375
Jane Addams K-8,-122.305659,47.69692,1376
Jane Addams K-8,-122.305736,47.696389,1377
Jane Addams K-8,-122.305678,47.695584,1378
Jane Addams K-8,-122.30566,47.695403,1379
Jane Addams K-8,-122.305632,47.69511,1380
Jane Addams K-8,-122.305576,47.694514,1381
Jane Addams K-8,-122.305576,47.694514,1382
Jane Addams K-8,-122.305571,47.694459,1383
Jane Addams K-8,-122.305508,47.693801,1384
Jane Addams K-8,-122.305508,47.693801,1385
Jane Addams K-8,-122.305495,47.693648,1386
Jane Addams K-8,-122.305495,47.693648,1387
Jane Addams K-8,-122.305492,47.693612,1388
Jane Addams K-8,-122.305466,47.693294,1389
Jane Addams K-8,-122.305465,47.693286,1390
Jane Addams K-8,-122.305461,47.69315,1391
Jane Addams K-8,-122.305481,47.693021,1392
Jane Addams K-8,-122.305481,47.69302,1393
Jane Addams K-8,-122.305548,47.69273,1394
Jane Addams K-8,-122.305555,47.692699,1395
Jane Addams K-8,-122.305582,47.692628,1396
Jane Addams K-8,-122.30562,47.692531,1397
Jane Addams K-8,-122.305633,47.692499,1398
Jane Addams K-8,-122.305704,47.692357,1399
Jane Addams K-8,-122.305713,47.692339,1400
Jane Addams K-8,-122.305717,47.692333,1401
Jane Addams K-8,-122.305864,47.692088,1402
Jane Addams K-8,-122.305879,47.692085,1403
Jane Addams K-8,-122.305914,47.692038,1404
Jane Addams K-8,-122.305938,47.692008,1405
Jane Addams K-8,-122.305961,47.691981,1406
Jane Addams K-8,-122.305978,47.69196,1407
Jane Addams K-8,-122.306,47.691935,1408
Jane Addams K-8,-122.306034,47.691897,1409
Jane Addams K-8,-122.30605,47.691878,1410
Jane Addams K-8,-122.306058,47.69187,1411
Jane Addams K-8,-122.306059,47.691868,1412
Jane Addams K-8,-122.30613,47.691795,1413
Jane Addams K-8,-122.306147,47.691779,1414
Jane Addams K-8,-122.306212,47.691719,1415
Jane Addams K-8,-122.306266,47.691669,1416
Jane Addams K-8,-122.306275,47.69166,1417
Jane Addams K-8,-122.30628,47.691656,1418
Jane Addams K-8,-122.306285,47.691651,1419
Jane Addams K-8,-122.306401,47.691559,1420
Jane Addams K-8,-122.30648,47.691496,1421
Jane Addams K-8,-122.306482,47.691494,1422
Jane Addams K-8,-122.306675,47.691358,1423
Jane Addams K-8,-122.306676,47.691358,1424
Jane Addams K-8,-122.306845,47.691239,1425
Jane Addams K-8,-122.306849,47.691236,1426
Jane Addams K-8,-122.307875,47.690519,1427
Jane Addams K-8,-122.307912,47.690493,1428
Jane Addams K-8,-122.30817,47.690313,1429
Jane Addams K-8,-122.308217,47.69028,1430
Jane Addams K-8,-122.308992,47.689738,1431
Jane Addams K-8,-122.309974,47.689052,1432
Jane Addams K-8,-122.310052,47.688998,1433
Jane Addams K-8,-122.310759,47.688503,1434
Jane Addams K-8,-122.31076,47.688503,1435
Jane Addams K-8,-122.311113,47.688257,1436
Jane Addams K-8,-122.312173,47.687517,1437
Jane Addams K-8,-122.31318,47.686813,1438
Jane Addams K-8,-122.313358,47.686689,1439
Jane Addams K-8,-122.314298,47.686699,1440
Jane Addams K-8,-122.314953,47.686706,1441
Jane Addams K-8,-122.314932,47.68853,1442
Jane Addams K-8,-122.316175,47.68854,1443
Jane Addams K-8,-122.316269,47.688541,1444
Jane Addams K-8,-122.316314,47.688541,1445
Jane Addams K-8,-122.317585,47.688551,1446
Jane Addams K-8,-122.317585,47.688551,1447
Jane Addams K-8,-122.317585,47.688551,1448
Jane Addams K-8,-122.317601,47.689476,1449
Jane Addams K-8,-122.317604,47.689646,1450
Jane Addams K-8,-122.317607,47.689857,1451
Jane Addams K-8,-122.317616,47.690368,1452
Jane Addams K-8,-122.317616,47.690373,1453
Jane Addams K-8,-122.317608,47.69219,1454
Jane Addams K-8,-122.317608,47.69219,1455
Jane Addams K-8,-122.317603,47.693101,1456
Jane Addams K-8,-122.317599,47.694012,1457
Jane Addams K-8,-122.317595,47.694923,1458
Jane Addams K-8,-122.31759,47.695834,1459
Jane Addams K-8,-122.317586,47.696744,1460
Jane Addams K-8,-122.317582,47.697655,1461
Jane Addams K-8,-122.317609,47.698563,1462
Jane Addams K-8,-122.317636,47.699472,1463
Jane Addams K-8,-122.317663,47.70038,1464
Jane Addams K-8,-122.317691,47.701288,1465
Jane Addams K-8,-122.320409,47.701306,1466
Jane Addams K-8,-122.320702,47.701308,1467
Jane Addams K-8,-122.323128,47.701325,1468
Jane Addams K-8,-122.324265,47.701333,1469
Jane Addams K-8,-122.325815,47.701345,1470
Jane Addams K-8,-122.327286,47.701355,1471
Jane Addams K-8,-122.32848,47.701364,1472
Jane Addams K-8,-122.328681,47.701358,1473
Jane Addams K-8,-122.328793,47.701386,1474
Jane Addams K-8,-122.329275,47.701433,1475
Jane Addams K-8,-122.329326,47.702274,1476
Jane Addams K-8,-122.329345,47.702756,1477
Jane Addams K-8,-122.329361,47.703197,1478
Jane Addams K-8,-122.329346,47.70447,1479
Jane Addams K-8,-122.329343,47.704788,1480
Jane Addams K-8,-122.32932,47.705393,1481
Jane Addams K-8,-122.329305,47.705799,1482
Jane Addams K-8,-122.329305,47.705799,1483
Jane Addams K-8,-122.329303,47.705848,1484
Jane Addams K-8,-122.329312,47.706737,1485
Jane Addams K-8,-122.329369,47.70674,1486
Jane Addams K-8,-122.329767,47.706759,1487
Jane Addams K-8,-122.329764,47.706787,1488
Jane Addams K-8,-122.329527,47.708635,1489
Jane Addams K-8,-122.329527,47.708706,1490
Jane Addams K-8,-122.329528,47.708802,1491
Jane Addams K-8,-122.329491,47.709309,1492
Jane Addams K-8,-122.329433,47.709623,1493
Jane Addams K-8,-122.329382,47.709895,1494
Jane Addams K-8,-122.32918,47.710388,1495
Jane Addams K-8,-122.329026,47.710729,1496
Jane Addams K-8,-122.328932,47.710935,1497
Jane Addams K-8,-122.328532,47.711751,1498
Jane Addams K-8,-122.328141,47.712262,1499
Jane Addams K-8,-122.328101,47.712315,1500
Jane Addams K-8,-122.328078,47.712344,1501
Jane Addams K-8,-122.328078,47.712345,1502
Jane Addams K-8,-122.326375,47.714563,1503
Jane Addams K-8,-122.325253,47.716023,1504
Jane Addams K-8,-122.325036,47.716389,1505
Jane Addams K-8,-122.32492,47.716583,1506
Jane Addams K-8,-122.324595,47.717212,1507
Jane Addams K-8,-122.324499,47.717507,1508
Jane Addams K-8,-122.324337,47.718005,1509
Jane Addams K-8,-122.324265,47.718444,1510
Jane Addams K-8,-122.324243,47.718574,1511
Jane Addams K-8,-122.324172,47.719276,1512
Jane Addams K-8,-122.324164,47.719496,1513
Jane Addams K-8,-122.324136,47.720345,1514
Jane Addams K-8,-122.324126,47.723115,1515
Jane Addams K-8,-122.324125,47.723507,1516
Jane Addams K-8,-122.324118,47.725261,1517
Jane Addams K-8,-122.324067,47.72959,1518
Jane Addams K-8,-122.324063,47.731043,1519
Jane Addams K-8,-122.324215,47.732078,1520
Jane Addams K-8,-122.324228,47.732167,1521
Jane Addams K-8,-122.32428,47.732523,1522
Jane Addams K-8,-122.32442,47.733182,1523
Jane Addams K-8,-122.324684,47.734062,1524
Jane Addams K-8,-122.324685,47.734062,1525
Jane Addams K-8,-122.324521,47.734061,1526
Jane Addams K-8,-122.324158,47.734058,1527
Jane Addams K-8,-122.324027,47.734057,1528
Jane Addams K-8,-122.323588,47.734053,1529
Jane Addams K-8,-122.323481,47.734052,1530
Jane Addams K-8,-122.322996,47.734048,1531
Jane Addams K-8,-122.322425,47.734043,1532
Jane Addams K-8,-122.322232,47.734041,1533
Jane Addams K-8,-122.322218,47.734041,1534
Jane Addams K-8,-122.321964,47.734038,1535
Jane Addams K-8,-122.32146,47.734034,1536
Jane Addams K-8,-122.321105,47.73403,1537
Jane Addams K-8,-122.320858,47.734028,1538
Jane Addams K-8,-122.320799,47.734027,1539
Jane Addams K-8,-122.320495,47.734025,1540
Jane Addams K-8,-122.319979,47.73402,1541
Jane Addams K-8,-122.31973,47.734018,1542
Jane Addams K-8,-122.319436,47.734015,1543
Jane Addams K-8,-122.319125,47.734012,1544
Jane Addams K-8,-122.318116,47.734002,1545
Jane Addams K-8,-122.318112,47.734002,1546
Jane Addams K-8,-122.316611,47.733988,1547
Jane Addams K-8,-122.316093,47.733984,1548
Jane Addams K-8,-122.315714,47.73398,1549
Jane Addams K-8,-122.315442,47.733977,1550
Jane Addams K-8,-122.315433,47.733977,1551
Jane Addams K-8,-122.315373,47.733977,1552
Jane Addams K-8,-122.314069,47.733964,1553
Jane Addams K-8,-122.312756,47.733952,1554
Jane Addams K-8,-122.312749,47.733952,1555
Jane Addams K-8,-122.312749,47.733952,1556
Jane Addams K-8,-122.312627,47.733951,1557
Jane Addams K-8,-122.310725,47.733929,1558
Jane Addams K-8,-122.310047,47.733921,1559
Jane Addams K-8,-122.310047,47.733921,1560
Jane Addams K-8,-122.308695,47.733906,1561
Jane Addams K-8,-122.30758,47.733893,1562
Jane Addams K-8,-122.307466,47.733892,1563
Jane Addams K-8,-122.307344,47.733891,1564
Jane Addams K-8,-122.307325,47.73389,1565
Jane Addams K-8,-122.307242,47.733889,1566
Jane Addams K-8,-122.306678,47.733883,1567
Jane Addams K-8,-122.306523,47.733881,1568
Jane Addams K-8,-122.30617,47.733877,1569
Jane Addams K-8,-122.306029,47.733876,1570
Jane Addams K-8,-122.305993,47.733875,1571
Jane Addams K-8,-122.305354,47.733868,1572
Jane Addams K-8,-122.304926,47.733863,1573
Jane Addams K-8,-122.304899,47.733863,1574
Jane Addams K-8,-122.304655,47.73386,1575
Jane Addams K-8,-122.304573,47.733859,1576
Jane Addams K-8,-122.302941,47.733841,1577
Jane Addams K-8,-122.302631,47.733837,1578
Jane Addams K-8,-122.301954,47.733829,1579
Jane Addams K-8,-122.301943,47.733829,1580
Jane Addams K-8,-122.301943,47.733829,1581
Jane Addams K-8,-122.301941,47.733829,1582
Jane Addams K-8,-122.300664,47.733819,1583
Jane Addams K-8,-122.300585,47.733818,1584
Jane Addams K-8,-122.300585,47.733818,1585
Jane Addams K-8,-122.300585,47.733818,1586
Jane Addams K-8,-122.299917,47.733813,1587
Jane Addams K-8,-122.299229,47.733808,1588
Jane Addams K-8,-122.299229,47.733808,1589
Jane Addams K-8,-122.299138,47.733807,1590
Jane Addams K-8,-122.298194,47.733799,1591
Jane Addams K-8,-122.297893,47.733797,1592
Jane Addams K-8,-122.297876,47.733797,1593
Jane Addams K-8,-122.297015,47.73379,1594
Jane Addams K-8,-122.296519,47.733786,1595
Jane Addams K-8,-122.296519,47.733786,1596
Jane Addams K-8,-122.296303,47.733784,1597
Jane Addams K-8,-122.296058,47.733782,1598
Jane Addams K-8,-122.295869,47.733781,1599
Jane Addams K-8,-122.295164,47.733775,1600
Jane Addams K-8,-122.295133,47.733775,1601
