School Name,Longitude,Latitude,Sequence
Garfield High School,-122.3125591,47.59581473,432
Garfield High School,-122.312823,47.59581502,433
Garfield High School,-122.3143084,47.59582012,434
Garfield High School,-122.3152761,47.59581926,435
Garfield High School,-122.3157148,47.59581886,436
Garfield High School,-122.3202561,47.59582493,437
Garfield High School,-122.3269212,47.59584079,438
Garfield High School,-122.3273707,47.59583746,439
Garfield High School,-122.3277442,47.59587127,440
Garfield High School,-122.3278039,47.59589276,441
Garfield High School,-122.3280705,47.59598867,442
Garfield High School,-122.3282005,47.59605094,443
Garfield High School,-122.328403,47.59615943,444
Garfield High School,-122.3287015,47.59631098,445
Garfield High School,-122.3289122,47.59642252,446
Garfield High School,-122.3290996,47.59652424,447
Garfield High School,-122.3292459,47.59652264,448
Garfield High School,-122.3331295,47.59648028,449
Garfield High School,-122.3341923,47.59646866,450
Garfield High School,-122.3359145,47.59646799,451
Garfield High School,-122.3403753,47.59644405,452
Garfield High School,-122.3408338,47.59644516,453
Garfield High School,-122.3409974,47.59644124,454
Garfield High School,-122.3432074,47.59643197,455
Garfield High School,-122.3413066,47.6013055,456
Garfield High School,-122.3419241,47.60215963,457
Garfield High School,-122.341972,47.60320728,458
Garfield High School,-122.3425117,47.60385555,459
Garfield High School,-122.3436857,47.60440555,460
Garfield High School,-122.3449,47.60600713,461
Garfield High School,-122.346282,47.60708372,462
Garfield High School,-122.3481509,47.60806107,463
Garfield High School,-122.3485361,47.60913946,464
Garfield High School,-122.3499798,47.60947546,465
Garfield High School,-122.3520562,47.61080786,466
Garfield High School,-122.3538029,47.61109219,467
Garfield High School,-122.3551932,47.61212163,468
Garfield High School,-122.3561314,47.61234421,469
Garfield High School,-122.3563044,47.61238528,470
Garfield High School,-122.3575003,47.6130804,471
Garfield High School,-122.3588073,47.61384008,472
Garfield High School,-122.3594727,47.61468387,473
Garfield High School,-122.359248,47.61564241,474
Garfield High School,-122.3614577,47.61668472,475
Garfield High School,-122.3615233,47.61674045,476
Garfield High School,-122.3600383,47.61673549,477
Garfield High School,-122.3583833,47.61673575,478
Garfield High School,-122.3578052,47.61673584,479
Garfield High School,-122.3572011,47.61687091,480
Garfield High School,-122.3566928,47.61727284,481
Garfield High School,-122.358503,47.61863857,482
Garfield High School,-122.3573313,47.61860929,483
Garfield High School,-122.3567563,47.61860708,484
Garfield High School,-122.3541474,47.61859703,485
