School Name,Longitude,Latitude,Sequence
Adams Elementary School,-122.376785,47.684622,0
Adams Elementary School,-122.37678,47.683225,1
Adams Elementary School,-122.376774,47.68143,2
Adams Elementary School,-122.376774,47.681334,3
Adams Elementary School,-122.37677,47.679546,4
Adams Elementary School,-122.376769,47.679381,5
Adams Elementary School,-122.376766,47.678412,6
Adams Elementary School,-122.376765,47.677699,7
Adams Elementary School,-122.376764,47.677449,8
Adams Elementary School,-122.376763,47.677279,9
Adams Elementary School,-122.376757,47.676696,10
Adams Elementary School,-122.37676,47.676696,11
Adams Elementary School,-122.37676,47.676521,12
Adams Elementary School,-122.37676,47.676518,13
Adams Elementary School,-122.376759,47.676379,14
Adams Elementary School,-122.376755,47.676345,15
Adams Elementary School,-122.376725,47.676268,16
Adams Elementary School,-122.376696,47.67622,17
Adams Elementary School,-122.376652,47.676163,18
Adams Elementary School,-122.376574,47.67609,19
Adams Elementary School,-122.376541,47.676059,20
Adams Elementary School,-122.376431,47.675997,21
Adams Elementary School,-122.376419,47.675989,22
Adams Elementary School,-122.376402,47.675979,23
Adams Elementary School,-122.376373,47.675956,24
Adams Elementary School,-122.376373,47.675956,25
Adams Elementary School,-122.376373,47.675956,26
Adams Elementary School,-122.37631,47.675897,27
Adams Elementary School,-122.376249,47.675817,28
Adams Elementary School,-122.376215,47.675749,29
Adams Elementary School,-122.376211,47.675642,30
Adams Elementary School,-122.376211,47.675284,31
Adams Elementary School,-122.376211,47.675214,32
Adams Elementary School,-122.376211,47.675185,33
Adams Elementary School,-122.376211,47.674742,34
Adams Elementary School,-122.376211,47.674159,35
Adams Elementary School,-122.376211,47.673589,36
Adams Elementary School,-122.376211,47.673066,37
Adams Elementary School,-122.376211,47.672554,38
Adams Elementary School,-122.376211,47.672478,39
Adams Elementary School,-122.376212,47.672295,40
Adams Elementary School,-122.376212,47.67163,41
Adams Elementary School,-122.376213,47.670429,42
Adams Elementary School,-122.376213,47.670387,43
Adams Elementary School,-122.376214,47.670014,44
Adams Elementary School,-122.376214,47.669166,45
Adams Elementary School,-122.376217,47.667163,46
Adams Elementary School,-122.376218,47.666388,47
Adams Elementary School,-122.376219,47.66505,48
Adams Elementary School,-122.376219,47.66505,49
Adams Elementary School,-122.376219,47.665048,50
Adams Elementary School,-122.376221,47.663363,51
Adams Elementary School,-122.376211,47.662621,52
Adams Elementary School,-122.376222,47.661846,53
Adams Elementary School,-122.376222,47.661846,54
Adams Elementary School,-122.376226,47.661633,55
Adams Elementary School,-122.376226,47.661616,56
Adams Elementary School,-122.376225,47.661587,57
Adams Elementary School,-122.376233,47.660845,58
Adams Elementary School,-122.376222,47.660843,59
Adams Elementary School,-122.376197,47.660838,60
Adams Elementary School,-122.376184,47.659584,61
Adams Elementary School,-122.376183,47.659445,62
Adams Elementary School,-122.376222,47.659446,63
Adams Elementary School,-122.376902,47.659472,64
Adams Elementary School,-122.377636,47.6595,65
Adams Elementary School,-122.379493,47.659891,66
Adams Elementary School,-122.379591,47.659937,67
Adams Elementary School,-122.381626,47.660901,68
Adams Elementary School,-122.384547,47.662559,69
Adams Elementary School,-122.38797,47.663863,70
Adams Elementary School,-122.392913,47.664523,71
Adams Elementary School,-122.395945,47.664724,72
Adams Elementary School,-122.397252,47.665198,73
Adams Elementary School,-122.39734,47.665229,74
Adams Elementary School,-122.399556,47.665889,75
Adams Elementary School,-122.405016,47.667925,76
Adams Elementary School,-122.405707,47.668571,77
Adams Elementary School,-122.406441,47.669256,78
Adams Elementary School,-122.406998,47.670738,79
Adams Elementary School,-122.40832,47.672036,80
Adams Elementary School,-122.40857,47.672243,81
Adams Elementary School,-122.410456,47.673799,82
Adams Elementary School,-122.410807,47.674506,83
Adams Elementary School,-122.411145,47.674782,84
Adams Elementary School,-122.411896,47.675394,85
Adams Elementary School,-122.411894,47.67578,86
Adams Elementary School,-122.411893,47.675851,87
Adams Elementary School,-122.411886,47.676983,88
Adams Elementary School,-122.411115,47.677778,89
Adams Elementary School,-122.409295,47.678348,90
Adams Elementary School,-122.408612,47.679578,91
Adams Elementary School,-122.407903,47.680853,92
Adams Elementary School,-122.407424,47.681263,93
Adams Elementary School,-122.406949,47.68167,94
Adams Elementary School,-122.40611,47.683045,95
Adams Elementary School,-122.4038,47.683046,96
Adams Elementary School,-122.403805,47.68303,97
Adams Elementary School,-122.403791,47.68303,98
Adams Elementary School,-122.4026,47.683062,99
Adams Elementary School,-122.400284,47.683124,100
Adams Elementary School,-122.398453,47.683119,101
Adams Elementary School,-122.398453,47.683118,102
Adams Elementary School,-122.398416,47.683119,103
Adams Elementary School,-122.398405,47.683119,104
Adams Elementary School,-122.398405,47.683119,105
Adams Elementary School,-122.398403,47.683119,106
Adams Elementary School,-122.398352,47.683085,107
Adams Elementary School,-122.398403,47.683053,108
Adams Elementary School,-122.398401,47.682786,109
Adams Elementary School,-122.398401,47.682777,110
Adams Elementary School,-122.398401,47.682775,111
Adams Elementary School,-122.398401,47.682767,112
Adams Elementary School,-122.398401,47.682767,113
Adams Elementary School,-122.398399,47.682564,114
Adams Elementary School,-122.398398,47.68232,115
Adams Elementary School,-122.398396,47.68206,116
Adams Elementary School,-122.398396,47.681944,117
Adams Elementary School,-122.398394,47.681655,118
Adams Elementary School,-122.398393,47.681655,119
Adams Elementary School,-122.398394,47.681639,120
Adams Elementary School,-122.396238,47.681656,121
Adams Elementary School,-122.394634,47.681669,122
Adams Elementary School,-122.394412,47.681671,123
Adams Elementary School,-122.393008,47.681686,124
Adams Elementary School,-122.393008,47.681681,125
Adams Elementary School,-122.393005,47.681301,126
Adams Elementary School,-122.389608,47.681309,127
Adams Elementary School,-122.38755,47.681314,128
Adams Elementary School,-122.387559,47.683184,129
Adams Elementary School,-122.381073,47.683203,130
Adams Elementary School,-122.380001,47.683207,131
Adams Elementary School,-122.378929,47.683217,132
Adams Elementary School,-122.378213,47.683224,133
Adams Elementary School,-122.377067,47.683235,134
Adams Elementary School,-122.376795,47.683238,135
Adams Elementary School,-122.376783,47.683238,136
Adams Elementary School,-122.37678,47.683238,137
Adams Elementary School,-122.376785,47.684622,138
Alki Elementary School,-122.381356,47.595079,139
Alki Elementary School,-122.37997,47.593589,140
Alki Elementary School,-122.379457,47.590976,141
Alki Elementary School,-122.378959,47.590702,142
Alki Elementary School,-122.378649,47.590531,143
Alki Elementary School,-122.378435,47.590305,144
Alki Elementary School,-122.377443,47.589258,145
Alki Elementary School,-122.376384,47.588484,146
Alki Elementary School,-122.377934,47.587498,147
Alki Elementary School,-122.37815,47.587195,148
Alki Elementary School,-122.378221,47.587095,149
Alki Elementary School,-122.379031,47.587676,150
Alki Elementary School,-122.380341,47.588594,151
Alki Elementary School,-122.380697,47.58887,152
Alki Elementary School,-122.380993,47.5891,153
Alki Elementary School,-122.381381,47.589412,154
Alki Elementary School,-122.381418,47.589452,155
Alki Elementary School,-122.381807,47.589634,156
Alki Elementary School,-122.381855,47.589671,157
Alki Elementary School,-122.381946,47.589743,158
Alki Elementary School,-122.382048,47.58985,159
Alki Elementary School,-122.382525,47.590572,160
Alki Elementary School,-122.3826,47.590679,161
Alki Elementary School,-122.382881,47.591018,162
Alki Elementary School,-122.383844,47.592178,163
Alki Elementary School,-122.383861,47.592197,164
Alki Elementary School,-122.384736,47.593169,165
Alki Elementary School,-122.384792,47.593216,166
Alki Elementary School,-122.385162,47.593521,167
Alki Elementary School,-122.385878,47.594015,168
Alki Elementary School,-122.385999,47.594082,169
Alki Elementary School,-122.386116,47.594114,170
Alki Elementary School,-122.386211,47.594127,171
Alki Elementary School,-122.386231,47.594126,172
Alki Elementary School,-122.386319,47.594125,173
Alki Elementary School,-122.386408,47.594114,174
Alki Elementary School,-122.386508,47.594083,175
Alki Elementary School,-122.386803,47.593929,176
Alki Elementary School,-122.386903,47.593864,177
Alki Elementary School,-122.387129,47.59384,178
Alki Elementary School,-122.387216,47.593813,179
Alki Elementary School,-122.38731,47.593738,180
Alki Elementary School,-122.387426,47.593691,181
Alki Elementary School,-122.3881,47.593542,182
Alki Elementary School,-122.388631,47.593074,183
Alki Elementary School,-122.388663,47.592909,184
Alki Elementary School,-122.388595,47.592838,185
Alki Elementary School,-122.388471,47.592803,186
Alki Elementary School,-122.388453,47.592773,187
Alki Elementary School,-122.388512,47.592677,188
Alki Elementary School,-122.38869,47.592659,189
Alki Elementary School,-122.388973,47.592551,190
Alki Elementary School,-122.389088,47.592445,191
Alki Elementary School,-122.389168,47.592414,192
Alki Elementary School,-122.389361,47.592232,193
Alki Elementary School,-122.389358,47.592148,194
Alki Elementary School,-122.388895,47.591829,195
Alki Elementary School,-122.389637,47.591589,196
Alki Elementary School,-122.389976,47.591372,197
Alki Elementary School,-122.390428,47.59086,198
Alki Elementary School,-122.390496,47.59078,199
Alki Elementary School,-122.390557,47.590708,200
Alki Elementary School,-122.390606,47.590673,201
Alki Elementary School,-122.391573,47.589979,202
Alki Elementary School,-122.391589,47.589518,203
Alki Elementary School,-122.391589,47.589511,204
Alki Elementary School,-122.391688,47.589518,205
Alki Elementary School,-122.391734,47.589522,206
Alki Elementary School,-122.391734,47.589519,207
Alki Elementary School,-122.391736,47.589493,208
Alki Elementary School,-122.391766,47.589065,209
Alki Elementary School,-122.392008,47.588891,210
Alki Elementary School,-122.392089,47.588782,211
Alki Elementary School,-122.39208,47.588719,212
Alki Elementary School,-122.392073,47.588673,213
Alki Elementary School,-122.392168,47.588556,214
Alki Elementary School,-122.39225,47.588456,215
Alki Elementary School,-122.392283,47.588347,216
Alki Elementary School,-122.392379,47.588238,217
Alki Elementary School,-122.392363,47.588195,218
Alki Elementary School,-122.392379,47.588151,219
Alki Elementary School,-122.392347,47.588141,220
Alki Elementary School,-122.392347,47.588141,221
Alki Elementary School,-122.392348,47.588141,222
Alki Elementary School,-122.392427,47.588127,223
Alki Elementary School,-122.392694,47.587929,224
Alki Elementary School,-122.392913,47.587785,225
Alki Elementary School,-122.393167,47.587676,226
Alki Elementary School,-122.393376,47.587519,227
Alki Elementary School,-122.393585,47.587342,228
Alki Elementary School,-122.393769,47.587197,229
Alki Elementary School,-122.393877,47.587113,230
Alki Elementary School,-122.394026,47.587008,231
Alki Elementary School,-122.394181,47.586912,232
Alki Elementary School,-122.394333,47.586802,233
Alki Elementary School,-122.394368,47.586777,234
Alki Elementary School,-122.394409,47.586757,235
Alki Elementary School,-122.394604,47.586664,236
Alki Elementary School,-122.394864,47.586569,237
Alki Elementary School,-122.395017,47.586514,238
Alki Elementary School,-122.395303,47.586423,239
Alki Elementary School,-122.395564,47.586321,240
Alki Elementary School,-122.395724,47.586259,241
Alki Elementary School,-122.395781,47.586237,242
Alki Elementary School,-122.396149,47.586021,243
Alki Elementary School,-122.396426,47.585795,244
Alki Elementary School,-122.396493,47.58574,245
Alki Elementary School,-122.396609,47.585665,246
Alki Elementary School,-122.396925,47.585463,247
Alki Elementary School,-122.396842,47.585088,248
Alki Elementary School,-122.39684,47.585082,249
Alki Elementary School,-122.396842,47.585069,250
Alki Elementary School,-122.396865,47.584934,251
Alki Elementary School,-122.396866,47.58493,252
Alki Elementary School,-122.39687,47.584924,253
Alki Elementary School,-122.396928,47.58484,254
Alki Elementary School,-122.396931,47.584836,255
Alki Elementary School,-122.396932,47.584836,256
Alki Elementary School,-122.397529,47.584296,257
Alki Elementary School,-122.397532,47.584293,258
Alki Elementary School,-122.397534,47.58429,259
Alki Elementary School,-122.39762,47.58414,260
Alki Elementary School,-122.397626,47.58413,261
Alki Elementary School,-122.39763,47.584113,262
Alki Elementary School,-122.39763,47.584113,263
Alki Elementary School,-122.397664,47.583986,264
Alki Elementary School,-122.397694,47.58387,265
Alki Elementary School,-122.397747,47.583738,266
Alki Elementary School,-122.397831,47.583622,267
Alki Elementary School,-122.397881,47.583502,268
Alki Elementary School,-122.397879,47.583432,269
Alki Elementary School,-122.397852,47.583299,270
Alki Elementary School,-122.397796,47.583185,271
Alki Elementary School,-122.397715,47.583053,272
Alki Elementary School,-122.397421,47.583074,273
Alki Elementary School,-122.397221,47.583061,274
Alki Elementary School,-122.397211,47.582977,275
Alki Elementary School,-122.397198,47.582986,276
Alki Elementary School,-122.397213,47.582309,277
Alki Elementary School,-122.39439,47.582304,278
Alki Elementary School,-122.394392,47.582659,279
Alki Elementary School,-122.394394,47.583011,280
Alki Elementary School,-122.392817,47.583007,281
Alki Elementary School,-122.392331,47.583004,282
Alki Elementary School,-122.392331,47.583004,283
Alki Elementary School,-122.392361,47.581218,284
Alki Elementary School,-122.392235,47.581217,285
Alki Elementary School,-122.392242,47.580957,286
Alki Elementary School,-122.3924,47.580824,287
Alki Elementary School,-122.393034,47.580291,288
Alki Elementary School,-122.394034,47.57943,289
Alki Elementary School,-122.394147,47.579373,290
Alki Elementary School,-122.394225,47.57753,291
Alki Elementary School,-122.394145,47.577195,292
Alki Elementary School,-122.394051,47.576805,293
Alki Elementary School,-122.394024,47.576584,294
Alki Elementary School,-122.394031,47.576473,295
Alki Elementary School,-122.394083,47.576254,296
Alki Elementary School,-122.394187,47.576044,297
Alki Elementary School,-122.39434,47.575848,298
Alki Elementary School,-122.394486,47.575705,299
Alki Elementary School,-122.39488,47.575708,300
Alki Elementary School,-122.395451,47.575714,301
Alki Elementary School,-122.39582,47.575707,302
Alki Elementary School,-122.396524,47.575695,303
Alki Elementary School,-122.396607,47.575702,304
Alki Elementary School,-122.396621,47.575708,305
Alki Elementary School,-122.402745,47.575713,306
Alki Elementary School,-122.402798,47.572163,307
Alki Elementary School,-122.402754,47.571833,308
Alki Elementary School,-122.402775,47.57182,309
Alki Elementary School,-122.402788,47.571129,310
Alki Elementary School,-122.402794,47.570509,311
Alki Elementary School,-122.402823,47.570386,312
Alki Elementary School,-122.402836,47.569656,313
Alki Elementary School,-122.402841,47.569339,314
Alki Elementary School,-122.402844,47.568615,315
Alki Elementary School,-122.402828,47.568582,316
Alki Elementary School,-122.402854,47.56858,317
Alki Elementary School,-122.403322,47.568553,318
Alki Elementary School,-122.403852,47.568536,319
Alki Elementary School,-122.403875,47.568546,320
Alki Elementary School,-122.403912,47.568552,321
Alki Elementary School,-122.404018,47.568559,322
Alki Elementary School,-122.404661,47.568538,323
Alki Elementary School,-122.404742,47.568526,324
Alki Elementary School,-122.40482,47.568508,325
Alki Elementary School,-122.404854,47.568507,326
Alki Elementary School,-122.405554,47.568514,327
Alki Elementary School,-122.405547,47.568294,328
Alki Elementary School,-122.405522,47.568189,329
Alki Elementary School,-122.405307,47.567848,330
Alki Elementary School,-122.405578,47.567137,331
Alki Elementary School,-122.405289,47.566551,332
Alki Elementary School,-122.404795,47.566672,333
Alki Elementary School,-122.403893,47.564885,334
Alki Elementary School,-122.403612,47.564874,335
Alki Elementary School,-122.403629,47.564213,336
Alki Elementary School,-122.403118,47.564224,337
Alki Elementary School,-122.403126,47.563932,338
Alki Elementary School,-122.402999,47.563943,339
Alki Elementary School,-122.402998,47.562966,340
Alki Elementary School,-122.402679,47.562963,341
Alki Elementary School,-122.401698,47.562954,342
Alki Elementary School,-122.401362,47.562967,343
Alki Elementary School,-122.401169,47.563033,344
Alki Elementary School,-122.401161,47.563037,345
Alki Elementary School,-122.401027,47.563051,346
Alki Elementary School,-122.400928,47.563037,347
Alki Elementary School,-122.400225,47.563027,348
Alki Elementary School,-122.400193,47.562889,349
Alki Elementary School,-122.400239,47.561239,350
Alki Elementary School,-122.400244,47.561061,351
Alki Elementary School,-122.400248,47.560943,352
Alki Elementary School,-122.400249,47.560898,353
Alki Elementary School,-122.399333,47.560195,354
Alki Elementary School,-122.399177,47.560202,355
Alki Elementary School,-122.399049,47.560139,356
Alki Elementary School,-122.399093,47.558208,357
Alki Elementary School,-122.399039,47.558113,358
Alki Elementary School,-122.399006,47.558036,359
Alki Elementary School,-122.398984,47.557978,360
Alki Elementary School,-122.398956,47.557671,361
Alki Elementary School,-122.398936,47.557606,362
Alki Elementary School,-122.398875,47.557554,363
Alki Elementary School,-122.398803,47.557528,364
Alki Elementary School,-122.398691,47.557503,365
Alki Elementary School,-122.398557,47.557506,366
Alki Elementary School,-122.397758,47.557498,367
Alki Elementary School,-122.397645,47.557497,368
Alki Elementary School,-122.396343,47.557484,369
Alki Elementary School,-122.395547,47.557473,370
Alki Elementary School,-122.394946,47.557566,371
Alki Elementary School,-122.393603,47.55756,372
Alki Elementary School,-122.39226,47.557548,373
Alki Elementary School,-122.391138,47.557539,374
Alki Elementary School,-122.390966,47.557537,375
Alki Elementary School,-122.390553,47.557532,376
Alki Elementary School,-122.390408,47.5575,377
Alki Elementary School,-122.390229,47.55744,378
Alki Elementary School,-122.390182,47.557402,379
Alki Elementary School,-122.390162,47.557362,380
Alki Elementary School,-122.390153,47.557148,381
Alki Elementary School,-122.390109,47.55713,382
Alki Elementary School,-122.390026,47.557123,383
Alki Elementary School,-122.390035,47.55669,384
Alki Elementary School,-122.390298,47.556428,385
Alki Elementary School,-122.390335,47.556391,386
Alki Elementary School,-122.390435,47.55624,387
Alki Elementary School,-122.390543,47.556054,388
Alki Elementary School,-122.390612,47.555861,389
Alki Elementary School,-122.390656,47.555788,390
Alki Elementary School,-122.390772,47.555666,391
Alki Elementary School,-122.390833,47.555609,392
Alki Elementary School,-122.390911,47.55556,393
Alki Elementary School,-122.391174,47.555451,394
Alki Elementary School,-122.391485,47.555326,395
Alki Elementary School,-122.392326,47.554985,396
Alki Elementary School,-122.393663,47.554442,397
Alki Elementary School,-122.393671,47.553956,398
Alki Elementary School,-122.393672,47.553908,399
Alki Elementary School,-122.3937,47.552191,400
Alki Elementary School,-122.39377,47.550279,401
Alki Elementary School,-122.393819,47.548581,402
Alki Elementary School,-122.393819,47.548581,403
Alki Elementary School,-122.394751,47.548594,404
Alki Elementary School,-122.395131,47.548599,405
Alki Elementary School,-122.395131,47.548599,406
Alki Elementary School,-122.395134,47.548429,407
Alki Elementary School,-122.395134,47.548429,408
Alki Elementary School,-122.396148,47.548426,409
Alki Elementary School,-122.396146,47.548164,410
Alki Elementary School,-122.396241,47.548163,411
Alki Elementary School,-122.396414,47.547844,412
Alki Elementary School,-122.396444,47.547789,413
Alki Elementary School,-122.396463,47.547753,414
Alki Elementary School,-122.396922,47.547752,415
Alki Elementary School,-122.397326,47.5472,416
Alki Elementary School,-122.397869,47.546792,417
Alki Elementary School,-122.397891,47.546463,418
Alki Elementary School,-122.397197,47.545567,419
Alki Elementary School,-122.398088,47.545581,420
Alki Elementary School,-122.398102,47.5453,421
Alki Elementary School,-122.39809,47.545002,422
Alki Elementary School,-122.398133,47.545003,423
Alki Elementary School,-122.398147,47.545002,424
Alki Elementary School,-122.398424,47.545013,425
Alki Elementary School,-122.398467,47.545014,426
Alki Elementary School,-122.399055,47.545038,427
Alki Elementary School,-122.399924,47.545039,428
Alki Elementary School,-122.401124,47.544981,429
Alki Elementary School,-122.401304,47.545289,430
Alki Elementary School,-122.401615,47.545823,431
Alki Elementary School,-122.400479,47.550248,432
Alki Elementary School,-122.400543,47.55046,433
Alki Elementary School,-122.4012,47.552641,434
Alki Elementary School,-122.40129,47.552752,435
Alki Elementary School,-122.401945,47.553568,436
Alki Elementary School,-122.401983,47.554041,437
Alki Elementary School,-122.40204,47.554739,438
Alki Elementary School,-122.402874,47.555983,439
Alki Elementary School,-122.404861,47.558144,440
Alki Elementary School,-122.406147,47.560148,441
Alki Elementary School,-122.406358,47.560476,442
Alki Elementary School,-122.406461,47.560557,443
Alki Elementary School,-122.406545,47.560623,444
Alki Elementary School,-122.408317,47.562021,445
Alki Elementary School,-122.409342,47.564101,446
Alki Elementary School,-122.410528,47.564919,447
Alki Elementary School,-122.41166,47.566281,448
Alki Elementary School,-122.412185,47.567507,449
Alki Elementary School,-122.412185,47.567526,450
Alki Elementary School,-122.412136,47.568999,451
Alki Elementary School,-122.41318,47.5691,452
Alki Elementary School,-122.414079,47.569471,453
Alki Elementary School,-122.414718,47.570122,454
Alki Elementary School,-122.414806,47.57097,455
Alki Elementary School,-122.417513,47.572382,456
Alki Elementary School,-122.421588,47.574506,457
Alki Elementary School,-122.422763,47.575612,458
Alki Elementary School,-122.422894,47.576618,459
Alki Elementary School,-122.422344,47.577332,460
Alki Elementary School,-122.420727,47.578231,461
Alki Elementary School,-122.419848,47.578479,462
Alki Elementary School,-122.413274,47.580329,463
Alki Elementary School,-122.411927,47.580708,464
Alki Elementary School,-122.411649,47.580786,465
Alki Elementary School,-122.406439,47.583098,466
Alki Elementary School,-122.4044,47.584003,467
Alki Elementary School,-122.40259,47.584807,468
Alki Elementary School,-122.402541,47.584828,469
Alki Elementary School,-122.397062,47.589589,470
Alki Elementary School,-122.394651,47.591684,471
Alki Elementary School,-122.392255,47.594532,472
Alki Elementary School,-122.38915,47.596501,473
Alki Elementary School,-122.387949,47.596897,474
Alki Elementary School,-122.387618,47.596865,475
Alki Elementary School,-122.38437,47.596554,476
Alki Elementary School,-122.381356,47.595079,477
Arbor Heights Elementary School,-122.390418,47.528549,478
Arbor Heights Elementary School,-122.390418,47.528534,479
Arbor Heights Elementary School,-122.390413,47.528311,480
Arbor Heights Elementary School,-122.39019,47.52831,481
Arbor Heights Elementary School,-122.390191,47.528255,482
Arbor Heights Elementary School,-122.390067,47.528254,483
Arbor Heights Elementary School,-122.390046,47.528254,484
Arbor Heights Elementary School,-122.389786,47.528253,485
Arbor Heights Elementary School,-122.389787,47.528191,486
Arbor Heights Elementary School,-122.389787,47.528179,487
Arbor Heights Elementary School,-122.389787,47.528111,488
Arbor Heights Elementary School,-122.389373,47.528109,489
Arbor Heights Elementary School,-122.389347,47.528109,490
Arbor Heights Elementary School,-122.389263,47.528109,491
Arbor Heights Elementary School,-122.389261,47.528109,492
Arbor Heights Elementary School,-122.389196,47.528081,493
Arbor Heights Elementary School,-122.38919,47.528078,494
Arbor Heights Elementary School,-122.388616,47.527835,495
Arbor Heights Elementary School,-122.388616,47.527883,496
Arbor Heights Elementary School,-122.388616,47.527902,497
Arbor Heights Elementary School,-122.388616,47.527917,498
Arbor Heights Elementary School,-122.388575,47.527917,499
Arbor Heights Elementary School,-122.388499,47.527916,500
Arbor Heights Elementary School,-122.388089,47.527921,501
Arbor Heights Elementary School,-122.388093,47.527913,502
Arbor Heights Elementary School,-122.388093,47.527913,503
Arbor Heights Elementary School,-122.388086,47.527913,504
Arbor Heights Elementary School,-122.388093,47.527611,505
Arbor Heights Elementary School,-122.388139,47.527603,506
Arbor Heights Elementary School,-122.388147,47.527602,507
Arbor Heights Elementary School,-122.388242,47.527585,508
Arbor Heights Elementary School,-122.38825,47.527584,509
Arbor Heights Elementary School,-122.388163,47.527491,510
Arbor Heights Elementary School,-122.388117,47.527444,511
Arbor Heights Elementary School,-122.387705,47.527007,512
Arbor Heights Elementary School,-122.387562,47.527007,513
Arbor Heights Elementary School,-122.387561,47.527007,514
Arbor Heights Elementary School,-122.387411,47.527007,515
Arbor Heights Elementary School,-122.387411,47.527014,516
Arbor Heights Elementary School,-122.387411,47.52707,517
Arbor Heights Elementary School,-122.387407,47.527387,518
Arbor Heights Elementary School,-122.387407,47.527395,519
Arbor Heights Elementary School,-122.387403,47.527396,520
Arbor Heights Elementary School,-122.387189,47.527475,521
Arbor Heights Elementary School Elementary School,-122.386787,47.527622,522
Arbor Heights Elementary School,-122.386768,47.527679,523
Arbor Heights Elementary School,-122.386751,47.527728,524
Arbor Heights Elementary School,-122.38587,47.527554,525
Arbor Heights Elementary School,-122.385857,47.527547,526
Arbor Heights Elementary School,-122.385806,47.527517,527
Arbor Heights Elementary School,-122.385734,47.527476,528
Arbor Heights Elementary School,-122.385717,47.527455,529
Arbor Heights Elementary School,-122.385632,47.527349,530
Arbor Heights Elementary School,-122.38559,47.527297,531
Arbor Heights Elementary School,-122.385054,47.526626,532
Arbor Heights Elementary School,-122.384731,47.526619,533
Arbor Heights Elementary School,-122.384183,47.526608,534
Arbor Heights Elementary School,-122.384182,47.526608,535
Arbor Heights Elementary School,-122.384193,47.525718,536
Arbor Heights Elementary School,-122.384193,47.525716,537
Arbor Heights Elementary School,-122.384193,47.525715,538
Arbor Heights Elementary School,-122.384193,47.525694,539
Arbor Heights Elementary School,-122.384193,47.52569,540
Arbor Heights Elementary School,-122.383026,47.525666,541
Arbor Heights Elementary School,-122.383025,47.525807,542
Arbor Heights Elementary School,-122.383025,47.525824,543
Arbor Heights Elementary School,-122.383023,47.526009,544
Arbor Heights Elementary School,-122.382691,47.526001,545
Arbor Heights Elementary School,-122.382571,47.525998,546
Arbor Heights Elementary School,-122.382572,47.525848,547
Arbor Heights Elementary School,-122.382158,47.525846,548
Arbor Heights Elementary School,-122.382032,47.525845,549
Arbor Heights Elementary School,-122.381725,47.525856,550
Arbor Heights Elementary School,-122.381672,47.525821,551
Arbor Heights Elementary School,-122.381666,47.525821,552
Arbor Heights Elementary School,-122.380994,47.525797,553
Arbor Heights Elementary School,-122.380097,47.525782,554
Arbor Heights Elementary School,-122.379336,47.52577,555
Arbor Heights Elementary School,-122.379336,47.525775,556
Arbor Heights Elementary School,-122.378405,47.525762,557
Arbor Heights Elementary School,-122.378405,47.52583,558
Arbor Heights Elementary School,-122.378405,47.52583,559
Arbor Heights Elementary School,-122.378405,47.525899,560
Arbor Heights Elementary School,-122.378004,47.525903,561
Arbor Heights Elementary School,-122.377833,47.525905,562
Arbor Heights Elementary School,-122.377833,47.5259,563
Arbor Heights Elementary School,-122.377833,47.525888,564
Arbor Heights Elementary School,-122.377833,47.525861,565
Arbor Heights Elementary School,-122.377325,47.525862,566
Arbor Heights Elementary School,-122.377324,47.526027,567
Arbor Heights Elementary School,-122.377353,47.526027,568
Arbor Heights Elementary School,-122.377404,47.526028,569
Arbor Heights Elementary School,-122.377411,47.526028,570
Arbor Heights Elementary School,-122.377394,47.526161,571
Arbor Heights Elementary School,-122.377386,47.526227,572
Arbor Heights Elementary School,-122.377383,47.526328,573
Arbor Heights Elementary School,-122.377378,47.526534,574
Arbor Heights Elementary School,-122.377366,47.526997,575
Arbor Heights Elementary School,-122.377437,47.526997,576
Arbor Heights Elementary School,-122.377468,47.526997,577
Arbor Heights Elementary School,-122.377588,47.526997,578
Arbor Heights Elementary School,-122.377588,47.527266,579
Arbor Heights Elementary School,-122.37747,47.527266,580
Arbor Heights Elementary School,-122.377442,47.527266,581
Arbor Heights Elementary School,-122.377386,47.527266,582
Arbor Heights Elementary School,-122.377386,47.527401,583
Arbor Heights Elementary School,-122.377444,47.527401,584
Arbor Heights Elementary School,-122.377451,47.527401,585
Arbor Heights Elementary School,-122.377588,47.527401,586
Arbor Heights Elementary School,-122.377588,47.527535,587
Arbor Heights Elementary School,-122.377431,47.527535,588
Arbor Heights Elementary School,-122.377423,47.527535,589
Arbor Heights Elementary School,-122.377386,47.527535,590
Arbor Heights Elementary School,-122.377386,47.52766,591
Arbor Heights Elementary School,-122.377386,47.527817,592
Arbor Heights Elementary School,-122.377386,47.527938,593
Arbor Heights Elementary School,-122.377337,47.527938,594
Arbor Heights Elementary School,-122.377304,47.527938,595
Arbor Heights Elementary School,-122.377244,47.527938,596
Arbor Heights Elementary School,-122.377244,47.528073,597
Arbor Heights Elementary School,-122.377218,47.528073,598
Arbor Heights Elementary School,-122.377218,47.528111,599
Arbor Heights Elementary School,-122.377217,47.52824,600
Arbor Heights Elementary School,-122.377217,47.528299,601
Arbor Heights Elementary School,-122.377214,47.528299,602
Arbor Heights Elementary School,-122.376932,47.528292,603
Arbor Heights Elementary School,-122.376822,47.528291,604
Arbor Heights Elementary School,-122.376688,47.528289,605
Arbor Heights Elementary School,-122.376637,47.528289,606
Arbor Heights Elementary School,-122.376322,47.528285,607
Arbor Heights Elementary School,-122.373986,47.528284,608
Arbor Heights Elementary School,-122.373175,47.528284,609
Arbor Heights Elementary School,-122.371246,47.528283,610
